file,speaker,label
5521.wav,Donald Trump,bona-fide
5522.wav,Christopher Hitchens,bona-fide
5523.wav,Alec Guinness,bona-fide
5524.wav,Donald Trump,bona-fide
5525.wav,Bernie Sanders,bona-fide
5526.wav,Winston Churchill,bona-fide
5527.wav,Donald Trump,bona-fide
5528.wav,Arnold Schwarzenegger,bona-fide
5530.wav,Barack Obama,bona-fide
5534.wav,Calvin Coolidge,bona-fide
5538.wav,Ronald Reagan,bona-fide
5540.wav,Barack Obama,bona-fide
5541.wav,Barack Obama,bona-fide
5542.wav,Bernie Sanders,bona-fide
5543.wav,Christopher Hitchens,bona-fide
5544.wav,Barack Obama,bona-fide
5545.wav,Ayn Rand,bona-fide
5549.wav,Barack Obama,bona-fide
5550.wav,Donald Trump,bona-fide
5552.wav,Ronald Reagan,bona-fide
5554.wav,Ronald Reagan,bona-fide
5555.wav,Barack Obama,bona-fide
5557.wav,Bill Clinton,bona-fide
5563.wav,Donald Trump,bona-fide
5564.wav,Christopher Hitchens,bona-fide
5567.wav,Donald Trump,bona-fide
5568.wav,Nick Offerman,bona-fide
5569.wav,Barack Obama,bona-fide
5572.wav,Donald Trump,bona-fide
5575.wav,Barack Obama,bona-fide
5577.wav,Ronald Reagan,bona-fide
5578.wav,Milton Friedman,bona-fide
5582.wav,Ronald Reagan,bona-fide
5583.wav,Bernie Sanders,bona-fide
5585.wav,Gilbert Gottfried,bona-fide
5587.wav,Alexandria Ocasio-Cortez,bona-fide
5589.wav,Lyndon Johnson,bona-fide
5590.wav,Alec Guinness,bona-fide
5591.wav,Ayn Rand,bona-fide
5592.wav,Bernie Sanders,bona-fide
5593.wav,Christopher Hitchens,bona-fide
5596.wav,Donald Trump,bona-fide
5598.wav,Bernie Sanders,bona-fide
5599.wav,Martin Luther King,bona-fide
5601.wav,Donald Trump,bona-fide
5602.wav,Alec Guinness,bona-fide
5604.wav,Barack Obama,bona-fide
5605.wav,Martin Luther King,bona-fide
5606.wav,Ayn Rand,bona-fide
5607.wav,Donald Trump,bona-fide
5609.wav,Nick Offerman,bona-fide
5610.wav,Barack Obama,bona-fide
5611.wav,Barack Obama,bona-fide
5612.wav,Donald Trump,bona-fide
5613.wav,Donald Trump,bona-fide
5614.wav,Barack Obama,bona-fide
5616.wav,Dwight Eisenhower,bona-fide
5619.wav,Ayn Rand,bona-fide
5620.wav,Christopher Hitchens,bona-fide
5626.wav,Alec Guinness,bona-fide
5627.wav,Ayn Rand,bona-fide
5628.wav,Christopher Hitchens,bona-fide
5630.wav,Arnold Schwarzenegger,bona-fide
5632.wav,Ayn Rand,bona-fide
5636.wav,Louis Farrakhan,bona-fide
5638.wav,Mr. Rogers,bona-fide
5640.wav,Bernie Sanders,bona-fide
5642.wav,Bernie Sanders,bona-fide
5643.wav,Alec Guinness,bona-fide
5645.wav,Barack Obama,bona-fide
5647.wav,Christopher Hitchens,bona-fide
5648.wav,Milton Friedman,bona-fide
5649.wav,Donald Trump,bona-fide
5652.wav,Harry Truman,bona-fide
5654.wav,Bernie Sanders,bona-fide
5656.wav,Donald Trump,bona-fide
5658.wav,Bernie Sanders,bona-fide
5659.wav,Bernie Sanders,bona-fide
5660.wav,Winston Churchill,bona-fide
5661.wav,Barack Obama,bona-fide
5669.wav,Bernie Sanders,bona-fide
5670.wav,Martin Luther King,bona-fide
5673.wav,Donald Trump,bona-fide
5675.wav,Donald Trump,bona-fide
5676.wav,Alec Guinness,bona-fide
5677.wav,Donald Trump,bona-fide
5678.wav,Bill Clinton,bona-fide
5679.wav,Ayn Rand,bona-fide
5681.wav,Nelson Mandela,bona-fide
5682.wav,Bill Clinton,bona-fide
5685.wav,Donald Trump,bona-fide
5689.wav,Queen Elizabeth II,bona-fide
5690.wav,Martin Luther King,bona-fide
5691.wav,Bernie Sanders,bona-fide
5692.wav,Bernie Sanders,bona-fide
5694.wav,Barack Obama,bona-fide
5695.wav,Donald Trump,bona-fide
5696.wav,Donald Trump,bona-fide
5698.wav,Christopher Hitchens,bona-fide
5700.wav,Alec Guinness,bona-fide
5701.wav,Barack Obama,bona-fide
5702.wav,Ayn Rand,bona-fide
5704.wav,Donald Trump,bona-fide
5705.wav,2Pac,bona-fide
5706.wav,Barack Obama,bona-fide
5708.wav,Martin Luther King,bona-fide
5710.wav,Bill Clinton,bona-fide
5712.wav,Alec Guinness,bona-fide
5714.wav,Donald Trump,bona-fide
5715.wav,Christopher Hitchens,bona-fide
5716.wav,Barack Obama,bona-fide
5720.wav,Donald Trump,bona-fide
5722.wav,Alec Guinness,bona-fide
5725.wav,Harry Truman,bona-fide
5727.wav,Malcolm X,bona-fide
5728.wav,Donald Trump,bona-fide
5729.wav,Bernie Sanders,bona-fide
5731.wav,Gilbert Gottfried,bona-fide
5732.wav,Donald Trump,bona-fide
5733.wav,Bernie Sanders,bona-fide
5734.wav,Winston Churchill,bona-fide
5735.wav,Mark Zuckerberg,bona-fide
5736.wav,Donald Trump,bona-fide
5737.wav,Donald Trump,bona-fide
5738.wav,Barack Obama,bona-fide
5741.wav,Christopher Hitchens,bona-fide
5742.wav,Donald Trump,bona-fide
5744.wav,Donald Trump,bona-fide
5745.wav,Ayn Rand,bona-fide
5746.wav,Donald Trump,bona-fide
5748.wav,Bernie Sanders,bona-fide
5749.wav,Milton Friedman,bona-fide
5750.wav,Barack Obama,bona-fide
5752.wav,Donald Trump,bona-fide
5753.wav,Jeff Goldblum,bona-fide
5754.wav,Bernie Sanders,bona-fide
5755.wav,Donald Trump,bona-fide
5756.wav,Lyndon Johnson,bona-fide
5757.wav,Richard Nixon,bona-fide
5758.wav,Alan Watts,bona-fide
5759.wav,Winston Churchill,bona-fide
5760.wav,Dwight Eisenhower,bona-fide
5761.wav,Bernie Sanders,bona-fide
5762.wav,Winston Churchill,bona-fide
5763.wav,Barack Obama,bona-fide
5765.wav,Donald Trump,bona-fide
5767.wav,Boris Johnson,bona-fide
5768.wav,Barack Obama,bona-fide
5769.wav,Barack Obama,bona-fide
5771.wav,Alec Guinness,bona-fide
5772.wav,Bernie Sanders,bona-fide
5773.wav,Alec Guinness,bona-fide
5774.wav,Barack Obama,bona-fide
5777.wav,Alec Guinness,bona-fide
5778.wav,Alexandria Ocasio-Cortez,bona-fide
5779.wav,Barack Obama,bona-fide
5781.wav,Alec Guinness,bona-fide
5782.wav,Boris Johnson,bona-fide
5784.wav,John Cleese,bona-fide
5785.wav,Bill Clinton,bona-fide
5787.wav,Christopher Hitchens,bona-fide
5788.wav,Winston Churchill,bona-fide
5789.wav,Martin Luther King,bona-fide
5790.wav,Bill Clinton,bona-fide
5792.wav,Kanye West,bona-fide
5793.wav,Bernie Sanders,bona-fide
5794.wav,Milton Friedman,bona-fide
5795.wav,Ronald Reagan,bona-fide
5797.wav,Donald Trump,bona-fide
5798.wav,George Carlin,bona-fide
5801.wav,Ronald Reagan,bona-fide
5802.wav,Barack Obama,bona-fide
5808.wav,Ayn Rand,bona-fide
5809.wav,Donald Trump,bona-fide
5810.wav,Ayn Rand,bona-fide
5811.wav,Robert Kardashian,bona-fide
5812.wav,Louis Farrakhan,bona-fide
5813.wav,Ayn Rand,bona-fide
5814.wav,Alec Guinness,bona-fide
5815.wav,Martin Luther King,bona-fide
5816.wav,Bernie Sanders,bona-fide
5817.wav,Martin Luther King,bona-fide
5819.wav,George Carlin,bona-fide
5822.wav,Ronald Reagan,bona-fide
5824.wav,Ayn Rand,bona-fide
5825.wav,Nelson Mandela,bona-fide
5826.wav,Winston Churchill,bona-fide
5827.wav,Barack Obama,bona-fide
5828.wav,Bernie Sanders,bona-fide
5830.wav,Bill Clinton,bona-fide
5831.wav,Alec Guinness,bona-fide
5832.wav,Winston Churchill,bona-fide
5833.wav,Ayn Rand,bona-fide
5835.wav,Martin Luther King,bona-fide
5836.wav,Boris Johnson,bona-fide
5837.wav,Donald Trump,bona-fide
5840.wav,Richard Nixon,bona-fide
5841.wav,Donald Trump,bona-fide
5844.wav,Ayn Rand,bona-fide
5845.wav,Christopher Hitchens,bona-fide
5848.wav,FDR,bona-fide
5849.wav,Barack Obama,bona-fide
5851.wav,Barack Obama,bona-fide
5852.wav,Calvin Coolidge,bona-fide
5853.wav,Martin Luther King,bona-fide
5857.wav,Donald Trump,bona-fide
5859.wav,Barack Obama,bona-fide
5860.wav,Donald Trump,bona-fide
5861.wav,Barack Obama,bona-fide
5862.wav,Alec Guinness,bona-fide
5863.wav,Barack Obama,bona-fide
5864.wav,Christopher Hitchens,bona-fide
5865.wav,Barack Obama,bona-fide
5866.wav,Boris Johnson,bona-fide
5867.wav,Alec Guinness,bona-fide
5868.wav,Barack Obama,bona-fide
5870.wav,Alec Guinness,bona-fide
5871.wav,Donald Trump,bona-fide
5872.wav,Bill Clinton,bona-fide
5873.wav,Barack Obama,bona-fide
5875.wav,Barack Obama,bona-fide
5877.wav,Barack Obama,bona-fide
5879.wav,Martin Luther King,bona-fide
5880.wav,Milton Friedman,bona-fide
5881.wav,Barack Obama,bona-fide
5883.wav,Donald Trump,bona-fide
5886.wav,Martin Luther King,bona-fide
5888.wav,Barack Obama,bona-fide
5890.wav,Alec Guinness,bona-fide
5892.wav,Donald Trump,bona-fide
5893.wav,John Cleese,bona-fide
5894.wav,Alec Guinness,bona-fide
5896.wav,Ayn Rand,bona-fide
5899.wav,Barack Obama,bona-fide
5900.wav,Richard Nixon,bona-fide
5901.wav,Donald Trump,bona-fide
5903.wav,Bernie Sanders,bona-fide
5905.wav,Boris Johnson,bona-fide
5906.wav,Barack Obama,bona-fide
5908.wav,Ronald Reagan,bona-fide
5909.wav,Martin Luther King,bona-fide
5910.wav,Bill Clinton,bona-fide
5911.wav,Ayn Rand,bona-fide
5912.wav,Milton Friedman,bona-fide
5914.wav,Richard Nixon,bona-fide
5916.wav,Mark Zuckerberg,bona-fide
5918.wav,Ronald Reagan,bona-fide
5919.wav,Barack Obama,bona-fide
5920.wav,Christopher Hitchens,bona-fide
5921.wav,Dwight Eisenhower,bona-fide
5922.wav,Alec Guinness,bona-fide
5924.wav,Barack Obama,bona-fide
5925.wav,Richard Nixon,bona-fide
5926.wav,Bernie Sanders,bona-fide
5928.wav,Bill Clinton,bona-fide
5929.wav,Donald Trump,bona-fide
5930.wav,Alec Guinness,bona-fide
5931.wav,Christopher Hitchens,bona-fide
5934.wav,Donald Trump,bona-fide
5935.wav,JFK,bona-fide
5936.wav,Robert Kardashian,bona-fide
5937.wav,Ayn Rand,bona-fide
5939.wav,Richard Nixon,bona-fide
5940.wav,Bill Burr,bona-fide
5941.wav,Donald Trump,bona-fide
5943.wav,Bill Clinton,bona-fide
5946.wav,Kamala Harris,bona-fide
5947.wav,Tucker Carlson,bona-fide
5948.wav,Barack Obama,bona-fide
5950.wav,Milton Friedman,bona-fide
5951.wav,Louis Farrakhan,bona-fide
5952.wav,Bill Clinton,bona-fide
5953.wav,Barack Obama,bona-fide
5954.wav,Richard Nixon,bona-fide
5956.wav,Donald Trump,bona-fide
5958.wav,Barack Obama,bona-fide
5960.wav,Winston Churchill,bona-fide
5961.wav,Donald Trump,bona-fide
5962.wav,Donald Trump,bona-fide
5963.wav,Barack Obama,bona-fide
5966.wav,Ronald Reagan,bona-fide
5967.wav,Billie Eilish,bona-fide
5968.wav,Donald Trump,bona-fide
5969.wav,Donald Trump,bona-fide
5970.wav,Bernie Sanders,bona-fide
5972.wav,Bernie Sanders,bona-fide
5973.wav,FDR,bona-fide
5974.wav,Alec Guinness,bona-fide
5976.wav,Barack Obama,bona-fide
5978.wav,Donald Trump,bona-fide
5979.wav,Barack Obama,bona-fide
5982.wav,Donald Trump,bona-fide
5983.wav,Christopher Hitchens,bona-fide
5984.wav,Ayn Rand,bona-fide
5985.wav,Alec Guinness,bona-fide
5986.wav,Bill Clinton,bona-fide
5988.wav,Donald Trump,bona-fide
5992.wav,JFK,bona-fide
5994.wav,Bill Clinton,bona-fide
5995.wav,Alexandria Ocasio-Cortez,bona-fide
5997.wav,Bill Clinton,bona-fide
5998.wav,Alec Guinness,bona-fide
6001.wav,Christopher Hitchens,bona-fide
6005.wav,Robert Kardashian,bona-fide
6007.wav,Bernie Sanders,bona-fide
6008.wav,Winston Churchill,bona-fide
6009.wav,Donald Trump,bona-fide
6012.wav,Barack Obama,bona-fide
6013.wav,Barack Obama,bona-fide
6014.wav,Mr. Rogers,bona-fide
6015.wav,Bernie Sanders,bona-fide
6016.wav,Donald Trump,bona-fide
6017.wav,Bill Clinton,bona-fide
6018.wav,William F. Buckley,bona-fide
6019.wav,Barack Obama,bona-fide
6020.wav,FDR,bona-fide
6021.wav,Martin Luther King,bona-fide
6023.wav,Milton Friedman,bona-fide
6024.wav,Donald Trump,bona-fide
6026.wav,Bernie Sanders,bona-fide
6027.wav,Donald Trump,bona-fide
6028.wav,Christopher Hitchens,bona-fide
6030.wav,Richard Nixon,bona-fide
6034.wav,George W. Bush,bona-fide
6035.wav,Bernie Sanders,bona-fide
6036.wav,Donald Trump,bona-fide
6037.wav,Alec Guinness,bona-fide
6039.wav,Donald Trump,bona-fide
6042.wav,Ayn Rand,bona-fide
6043.wav,Barack Obama,bona-fide
6044.wav,Ayn Rand,bona-fide
6048.wav,Christopher Hitchens,bona-fide
6049.wav,Bernie Sanders,bona-fide
6050.wav,Donald Trump,bona-fide
6051.wav,Bernie Sanders,bona-fide
6052.wav,Alec Guinness,bona-fide
6053.wav,Barack Obama,bona-fide
6055.wav,Alec Guinness,bona-fide
6057.wav,Nelson Mandela,bona-fide
6059.wav,Donald Trump,bona-fide
6063.wav,Bernie Sanders,bona-fide
6064.wav,Ayn Rand,bona-fide
6065.wav,Alec Guinness,bona-fide
6069.wav,Barack Obama,bona-fide
6070.wav,Barack Obama,bona-fide
6071.wav,Ronald Reagan,bona-fide
6072.wav,Bernie Sanders,bona-fide
6073.wav,Alec Guinness,bona-fide
6074.wav,Donald Trump,bona-fide
6075.wav,Bob Ross,bona-fide
6076.wav,Alec Guinness,bona-fide
6079.wav,Martin Luther King,bona-fide
6081.wav,Alexandria Ocasio-Cortez,bona-fide
6082.wav,Bernie Sanders,bona-fide
6084.wav,Scarlett Johansson,bona-fide
6087.wav,Bob Ross,bona-fide
6088.wav,Barack Obama,bona-fide
6093.wav,Ayn Rand,bona-fide
6094.wav,Ayn Rand,bona-fide
6095.wav,Milton Friedman,bona-fide
6098.wav,Bill Clinton,bona-fide
6099.wav,FDR,bona-fide
6100.wav,Ayn Rand,bona-fide
6102.wav,George W. Bush,bona-fide
6103.wav,Donald Trump,bona-fide
6106.wav,Nick Offerman,bona-fide
6107.wav,Donald Trump,bona-fide
6109.wav,Donald Trump,bona-fide
6111.wav,Bill Clinton,bona-fide
6112.wav,Donald Trump,bona-fide
6113.wav,Barack Obama,bona-fide
6114.wav,Milton Friedman,bona-fide
6115.wav,Christopher Hitchens,bona-fide
6117.wav,John Cleese,bona-fide
6119.wav,FDR,bona-fide
6121.wav,Donald Trump,bona-fide
6123.wav,Alexandria Ocasio-Cortez,bona-fide
6124.wav,Milton Friedman,bona-fide
6125.wav,Alec Guinness,bona-fide
6127.wav,Donald Trump,bona-fide
6129.wav,Dwight Eisenhower,bona-fide
6130.wav,Barack Obama,bona-fide
6131.wav,Jeff Goldblum,bona-fide
6132.wav,Dwight Eisenhower,bona-fide
6138.wav,Donald Trump,bona-fide
6139.wav,Donald Trump,bona-fide
6140.wav,Alec Guinness,bona-fide
6141.wav,Christopher Hitchens,bona-fide
6142.wav,Donald Trump,bona-fide
6143.wav,Barack Obama,bona-fide
6146.wav,Barack Obama,bona-fide
6147.wav,Jerry Seinfeld,bona-fide
6148.wav,Milton Friedman,bona-fide
6149.wav,Milton Friedman,bona-fide
6150.wav,John Cleese,bona-fide
6151.wav,Alexandria Ocasio-Cortez,bona-fide
6152.wav,Ayn Rand,bona-fide
6153.wav,Donald Trump,bona-fide
6155.wav,Alec Guinness,bona-fide
6156.wav,Donald Trump,bona-fide
6158.wav,Alec Guinness,bona-fide
6159.wav,Harry Truman,bona-fide
6160.wav,Ayn Rand,bona-fide
6162.wav,Ronald Reagan,bona-fide
6164.wav,Alec Guinness,bona-fide
6165.wav,Donald Trump,bona-fide
6166.wav,FDR,bona-fide
6167.wav,Nelson Mandela,bona-fide
6169.wav,Donald Trump,bona-fide
6171.wav,JFK,bona-fide
6172.wav,Nick Offerman,bona-fide
6173.wav,Boris Johnson,bona-fide
6176.wav,Bernie Sanders,bona-fide
6178.wav,Winston Churchill,bona-fide
6181.wav,Arnold Schwarzenegger,bona-fide
6182.wav,Mark Zuckerberg,bona-fide
6185.wav,Alec Guinness,bona-fide
6187.wav,Christopher Hitchens,bona-fide
6188.wav,Donald Trump,bona-fide
6190.wav,Donald Trump,bona-fide
6191.wav,Barack Obama,bona-fide
6192.wav,Donald Trump,bona-fide
6194.wav,Donald Trump,bona-fide
6195.wav,Richard Nixon,bona-fide
6197.wav,Donald Trump,bona-fide
6198.wav,Martin Luther King,bona-fide
6200.wav,Ayn Rand,bona-fide
6201.wav,Bernie Sanders,bona-fide
6202.wav,Queen Elizabeth II,bona-fide
6203.wav,Alec Guinness,bona-fide
6204.wav,Donald Trump,bona-fide
6206.wav,Bernie Sanders,bona-fide
6208.wav,Donald Trump,bona-fide
6211.wav,Ronald Reagan,bona-fide
6215.wav,Donald Trump,bona-fide
6216.wav,Lyndon Johnson,bona-fide
6217.wav,Bill Clinton,bona-fide
6218.wav,Barack Obama,bona-fide
6220.wav,Alec Guinness,bona-fide
6223.wav,Bill Clinton,bona-fide
6224.wav,Donald Trump,bona-fide
6226.wav,Barack Obama,bona-fide
6229.wav,Donald Trump,bona-fide
6230.wav,Barack Obama,bona-fide
6231.wav,Ayn Rand,bona-fide
6232.wav,Robert Kardashian,bona-fide
6233.wav,Donald Trump,bona-fide
6234.wav,Louis Farrakhan,bona-fide
6235.wav,Alec Guinness,bona-fide
6236.wav,Ayn Rand,bona-fide
6238.wav,Barack Obama,bona-fide
6240.wav,Bernie Sanders,bona-fide
6243.wav,Ayn Rand,bona-fide
6245.wav,Milton Friedman,bona-fide
6246.wav,Ronald Reagan,bona-fide
6247.wav,Barack Obama,bona-fide
6249.wav,Mark Zuckerberg,bona-fide
6252.wav,Norm MacDonald,bona-fide
6256.wav,Bernie Sanders,bona-fide
6257.wav,FDR,bona-fide
6260.wav,Christopher Hitchens,bona-fide
6262.wav,Bill Clinton,bona-fide
6263.wav,Winston Churchill,bona-fide
6264.wav,Bernie Sanders,bona-fide
6266.wav,Ayn Rand,bona-fide
6268.wav,Barack Obama,bona-fide
6269.wav,Barack Obama,bona-fide
6272.wav,Donald Trump,bona-fide
6273.wav,Ayn Rand,bona-fide
6274.wav,Donald Trump,bona-fide
6276.wav,Barack Obama,bona-fide
6278.wav,Barack Obama,bona-fide
6280.wav,Barack Obama,bona-fide
6283.wav,JFK,bona-fide
6288.wav,Richard Nixon,bona-fide
6289.wav,Bernie Sanders,bona-fide
6290.wav,Barack Obama,bona-fide
6291.wav,Jeff Goldblum,bona-fide
6292.wav,Martin Luther King,bona-fide
6293.wav,JFK,bona-fide
6294.wav,Christopher Hitchens,bona-fide
6296.wav,Martin Luther King,bona-fide
6299.wav,FDR,bona-fide
6300.wav,Donald Trump,bona-fide
6301.wav,Alec Guinness,bona-fide
6302.wav,Bernie Sanders,bona-fide
6305.wav,Barack Obama,bona-fide
6307.wav,Martin Luther King,bona-fide
6308.wav,Donald Trump,bona-fide
6310.wav,Donald Trump,bona-fide
6311.wav,Mark Zuckerberg,bona-fide
6314.wav,Richard Nixon,bona-fide
6315.wav,Alec Guinness,bona-fide
6316.wav,Bernie Sanders,bona-fide
6317.wav,Ronald Reagan,bona-fide
6319.wav,Barack Obama,bona-fide
6324.wav,Bernie Sanders,bona-fide
6327.wav,Louis Farrakhan,bona-fide
6329.wav,Alec Guinness,bona-fide
6330.wav,Donald Trump,bona-fide
6331.wav,Arnold Schwarzenegger,bona-fide
6332.wav,Winston Churchill,bona-fide
6333.wav,Barack Obama,bona-fide
6335.wav,Milton Friedman,bona-fide
6336.wav,Donald Trump,bona-fide
6337.wav,Barack Obama,bona-fide
6342.wav,Christopher Hitchens,bona-fide
6343.wav,JFK,bona-fide
6344.wav,Ayn Rand,bona-fide
6345.wav,Martin Luther King,bona-fide
6346.wav,Donald Trump,bona-fide
6347.wav,Barack Obama,bona-fide
6349.wav,Richard Nixon,bona-fide
6350.wav,Winston Churchill,bona-fide
6351.wav,Barack Obama,bona-fide
6353.wav,Donald Trump,bona-fide
6354.wav,Alec Guinness,bona-fide
6355.wav,Nick Offerman,bona-fide
6358.wav,Bernie Sanders,bona-fide
6359.wav,Alec Guinness,bona-fide
6360.wav,Louis Farrakhan,bona-fide
6361.wav,Bill Clinton,bona-fide
6362.wav,Barack Obama,bona-fide
6363.wav,Richard Nixon,bona-fide
6364.wav,Donald Trump,bona-fide
6365.wav,Winston Churchill,bona-fide
6366.wav,Christopher Hitchens,bona-fide
6368.wav,Alec Guinness,bona-fide
6369.wav,Bernie Sanders,bona-fide
6370.wav,Donald Trump,bona-fide
6373.wav,Alec Guinness,bona-fide
6377.wav,Bernie Sanders,bona-fide
6378.wav,Alec Guinness,bona-fide
6379.wav,Milton Friedman,bona-fide
6381.wav,Kanye West,bona-fide
6382.wav,Mark Zuckerberg,bona-fide
6384.wav,Barack Obama,bona-fide
6386.wav,Donald Trump,bona-fide
6387.wav,Donald Trump,bona-fide
6389.wav,Mark Zuckerberg,bona-fide
6391.wav,Martin Luther King,bona-fide
6393.wav,Martin Luther King,bona-fide
6394.wav,Alexandria Ocasio-Cortez,bona-fide
6395.wav,Ayn Rand,bona-fide
6397.wav,Ronald Reagan,bona-fide
6399.wav,Donald Trump,bona-fide
6400.wav,Barack Obama,bona-fide
6401.wav,Donald Trump,bona-fide
6402.wav,Barack Obama,bona-fide
6403.wav,Alec Guinness,bona-fide
6406.wav,Bernie Sanders,bona-fide
6407.wav,Barack Obama,bona-fide
6408.wav,Ayn Rand,bona-fide
6409.wav,Donald Trump,bona-fide
6410.wav,Bernie Sanders,bona-fide
6412.wav,Mark Zuckerberg,bona-fide
6413.wav,Donald Trump,bona-fide
6414.wav,Robert Kardashian,bona-fide
6416.wav,Bill Clinton,bona-fide
6418.wav,Christopher Hitchens,bona-fide
6419.wav,Barack Obama,bona-fide
6421.wav,JFK,bona-fide
6422.wav,Bill Clinton,bona-fide
6424.wav,Donald Trump,bona-fide
6425.wav,Ronald Reagan,bona-fide
6427.wav,Bernie Sanders,bona-fide
6428.wav,JFK,bona-fide
6429.wav,Winston Churchill,bona-fide
6430.wav,Barack Obama,bona-fide
6433.wav,Richard Nixon,bona-fide
6434.wav,Christopher Hitchens,bona-fide
6435.wav,Alec Guinness,bona-fide
6437.wav,Ayn Rand,bona-fide
6438.wav,Alec Guinness,bona-fide
6439.wav,Barack Obama,bona-fide
6440.wav,Bernie Sanders,bona-fide
6442.wav,Bernie Sanders,bona-fide
6443.wav,Richard Nixon,bona-fide
6445.wav,George W. Bush,bona-fide
6450.wav,JFK,bona-fide
6451.wav,Donald Trump,bona-fide
6452.wav,Boris Johnson,bona-fide
6453.wav,Donald Trump,bona-fide
6455.wav,Bernie Sanders,bona-fide
6457.wav,Bob Ross,bona-fide
6459.wav,Christopher Hitchens,bona-fide
6460.wav,Alec Guinness,bona-fide
6466.wav,Winston Churchill,bona-fide
6467.wav,Alec Guinness,bona-fide
6468.wav,Christopher Hitchens,bona-fide
6469.wav,Ayn Rand,bona-fide
6472.wav,Alec Guinness,bona-fide
6474.wav,Richard Nixon,bona-fide
6476.wav,Ronald Reagan,bona-fide
6479.wav,Donald Trump,bona-fide
6480.wav,Bernie Sanders,bona-fide
6481.wav,Ayn Rand,bona-fide
6482.wav,Barack Obama,bona-fide
6483.wav,FDR,bona-fide
6487.wav,Donald Trump,bona-fide
6488.wav,Alec Guinness,bona-fide
6489.wav,Barack Obama,bona-fide
6490.wav,The Notorious B.I.G.,bona-fide
6491.wav,Christopher Hitchens,bona-fide
6493.wav,Donald Trump,bona-fide
6494.wav,Queen Elizabeth II,bona-fide
6496.wav,Bernie Sanders,bona-fide
6499.wav,Bob Ross,bona-fide
6504.wav,Barack Obama,bona-fide
6505.wav,Donald Trump,bona-fide
6506.wav,Barack Obama,bona-fide
6509.wav,Donald Trump,bona-fide
6510.wav,FDR,bona-fide
6511.wav,Bill Clinton,bona-fide
6512.wav,Barack Obama,bona-fide
6513.wav,Donald Trump,bona-fide
6514.wav,Barack Obama,bona-fide
6518.wav,Donald Trump,bona-fide
6520.wav,Mark Zuckerberg,bona-fide
6522.wav,Barack Obama,bona-fide
6524.wav,Lyndon Johnson,bona-fide
6525.wav,Alec Guinness,bona-fide
6526.wav,Martin Luther King,bona-fide
6527.wav,Bill Burr,bona-fide
6528.wav,George Carlin,bona-fide
6530.wav,Christopher Hitchens,bona-fide
6531.wav,Barack Obama,bona-fide
6533.wav,Bill Clinton,bona-fide
6536.wav,Bill Clinton,bona-fide
6539.wav,Mark Zuckerberg,bona-fide
6541.wav,Ronald Reagan,bona-fide
6542.wav,Alec Guinness,bona-fide
6545.wav,Barack Obama,bona-fide
6546.wav,Donald Trump,bona-fide
6547.wav,Barack Obama,bona-fide
6548.wav,Winston Churchill,bona-fide
6549.wav,Ayn Rand,bona-fide
6553.wav,Barack Obama,bona-fide
6556.wav,Nick Offerman,bona-fide
6557.wav,Barack Obama,bona-fide
6559.wav,Martin Luther King,bona-fide
6561.wav,Barack Obama,bona-fide
6564.wav,Milton Friedman,bona-fide
6565.wav,JFK,bona-fide
6567.wav,Ronald Reagan,bona-fide
6569.wav,Christopher Hitchens,bona-fide
6570.wav,Harry Truman,bona-fide
6573.wav,Alec Guinness,bona-fide
6575.wav,Donald Trump,bona-fide
6576.wav,Donald Trump,bona-fide
6579.wav,Queen Elizabeth II,bona-fide
6581.wav,Robert Kardashian,bona-fide
6582.wav,Donald Trump,bona-fide
6583.wav,Barack Obama,bona-fide
6584.wav,Bernie Sanders,bona-fide
6585.wav,Arnold Schwarzenegger,bona-fide
6586.wav,Donald Trump,bona-fide
6588.wav,George Carlin,bona-fide
6590.wav,Milton Friedman,bona-fide
6591.wav,Ronald Reagan,bona-fide
6594.wav,Martin Luther King,bona-fide
6595.wav,Ronald Reagan,bona-fide
6598.wav,Donald Trump,bona-fide
6599.wav,Bill Clinton,bona-fide
6601.wav,Jimmy Carter,bona-fide
6602.wav,Bill Clinton,bona-fide
