file,speaker,label
7413.wav,Alec Guinness,spoof
7414.wav,2Pac,spoof
7415.wav,Bill Clinton,spoof
7419.wav,Alec Guinness,spoof
7420.wav,George Carlin,spoof
7423.wav,Gilbert Gottfried,spoof
7425.wav,Alan Watts,spoof
7434.wav,Bernie Sanders,spoof
7437.wav,Alexandria Ocasio-Cortez,spoof
7439.wav,Ayn Rand,spoof
7443.wav,Ayn Rand,spoof
7444.wav,Queen Elizabeth II,spoof
7445.wav,Bill Clinton,spoof
7447.wav,Ronald Reagan,spoof
7449.wav,Christopher Hitchens,spoof
7451.wav,George Carlin,spoof
7456.wav,Bernie Sanders,spoof
7457.wav,Alec Guinness,spoof
7459.wav,Bernie Sanders,spoof
7462.wav,Alec Guinness,spoof
7463.wav,Bill Clinton,spoof
7464.wav,Ayn Rand,spoof
7466.wav,Bill Clinton,spoof
7471.wav,The Notorious B.I.G.,spoof
7473.wav,Alec Guinness,spoof
7474.wav,Orson Welles,spoof
7476.wav,Alan Watts,spoof
7478.wav,Alec Guinness,spoof
7482.wav,Bill Clinton,spoof
7483.wav,Bill Clinton,spoof
7487.wav,Bill Clinton,spoof
7493.wav,Ronald Reagan,spoof
7498.wav,Martin Luther King,spoof
7505.wav,Bob Ross,spoof
7506.wav,Alec Guinness,spoof
7507.wav,Queen Elizabeth II,spoof
7515.wav,JFK,spoof
7518.wav,Winston Churchill,spoof
7522.wav,Gilbert Gottfried,spoof
7527.wav,JFK,spoof
7532.wav,Bernie Sanders,spoof
7533.wav,Alec Guinness,spoof
7534.wav,Bernie Sanders,spoof
7540.wav,Alec Guinness,spoof
7543.wav,Bill Clinton,spoof
7544.wav,Orson Welles,spoof
7545.wav,Alan Watts,spoof
7550.wav,Ayn Rand,spoof
7552.wav,Alexandria Ocasio-Cortez,spoof
7556.wav,Mr. Rogers,spoof
7560.wav,Orson Welles,spoof
7566.wav,Kanye West,spoof
7567.wav,Christopher Hitchens,spoof
7570.wav,Louis Farrakhan,spoof
7572.wav,Ronald Reagan,spoof
7578.wav,Ronald Reagan,spoof
7579.wav,Bernie Sanders,spoof
7581.wav,Ronald Reagan,spoof
7583.wav,George Carlin,spoof
7585.wav,Bernie Sanders,spoof
7586.wav,Queen Elizabeth II,spoof
7588.wav,Kanye West,spoof
7591.wav,Alec Guinness,spoof
7593.wav,Donald Trump,spoof
7597.wav,Bernie Sanders,spoof
7598.wav,Orson Welles,spoof
7600.wav,Donald Trump,spoof
7603.wav,Alec Guinness,spoof
7604.wav,Richard Nixon,spoof
7609.wav,Gilbert Gottfried,spoof
7610.wav,Alec Guinness,spoof
7613.wav,Ayn Rand,spoof
7618.wav,Bill Clinton,spoof
7619.wav,Alec Guinness,spoof
7620.wav,FDR,spoof
7623.wav,Ayn Rand,spoof
7624.wav,2Pac,spoof
7626.wav,Bernie Sanders,spoof
7627.wav,Alan Watts,spoof
7630.wav,Kanye West,spoof
7634.wav,Alec Guinness,spoof
7636.wav,Alec Guinness,spoof
7637.wav,Bernie Sanders,spoof
7642.wav,Bernie Sanders,spoof
7647.wav,Alec Guinness,spoof
7648.wav,Bernie Sanders,spoof
7653.wav,Alec Guinness,spoof
7658.wav,Bernie Sanders,spoof
7659.wav,Christopher Hitchens,spoof
7661.wav,Ayn Rand,spoof
7668.wav,Louis Farrakhan,spoof
7669.wav,Bill Clinton,spoof
7671.wav,Alec Guinness,spoof
7673.wav,Bernie Sanders,spoof
7674.wav,Alan Watts,spoof
7676.wav,Martin Luther King,spoof
7678.wav,Ayn Rand,spoof
7682.wav,Alec Guinness,spoof
7683.wav,Tucker Carlson,spoof
7684.wav,Adam Driver,spoof
7685.wav,The Notorious B.I.G.,spoof
7691.wav,Bill Clinton,spoof
7692.wav,Queen Elizabeth II,spoof
7695.wav,Ayn Rand,spoof
7696.wav,Bill Clinton,spoof
7699.wav,Bernie Sanders,spoof
7704.wav,FDR,spoof
7706.wav,Nelson Mandela,spoof
7711.wav,Queen Elizabeth II,spoof
7716.wav,Ayn Rand,spoof
7717.wav,Ayn Rand,spoof
7718.wav,Bill Clinton,spoof
7719.wav,Alec Guinness,spoof
7720.wav,Winston Churchill,spoof
7735.wav,Ronald Reagan,spoof
7736.wav,Richard Nixon,spoof
7737.wav,Alec Guinness,spoof
7738.wav,Ayn Rand,spoof
7739.wav,2Pac,spoof
7740.wav,Alec Guinness,spoof
7742.wav,Alec Guinness,spoof
7744.wav,Adam Driver,spoof
7747.wav,The Notorious B.I.G.,spoof
7751.wav,Ayn Rand,spoof
7754.wav,Bernie Sanders,spoof
7755.wav,Dwight Eisenhower,spoof
7756.wav,Barack Obama,spoof
7762.wav,John Cleese,spoof
7764.wav,Bernie Sanders,spoof
7765.wav,Christopher Hitchens,spoof
7767.wav,Christopher Hitchens,spoof
7768.wav,Ayn Rand,spoof
7769.wav,Louis Farrakhan,spoof
7771.wav,Mark Zuckerberg,spoof
7779.wav,Bill Clinton,spoof
7780.wav,Bernie Sanders,spoof
7781.wav,Queen Elizabeth II,spoof
7784.wav,Ayn Rand,spoof
7790.wav,Bernie Sanders,spoof
7795.wav,Winston Churchill,spoof
7796.wav,Martin Luther King,spoof
7797.wav,Christopher Hitchens,spoof
7801.wav,Dave Chappelle,spoof
7805.wav,Bernie Sanders,spoof
7806.wav,Kanye West,spoof
7808.wav,2Pac,spoof
7809.wav,Winston Churchill,spoof
7810.wav,Bernie Sanders,spoof
7813.wav,Ronald Reagan,spoof
7815.wav,Donald Trump,spoof
7816.wav,Martin Luther King,spoof
7818.wav,George Carlin,spoof
7820.wav,Orson Welles,spoof
7821.wav,Nelson Mandela,spoof
7825.wav,Nelson Mandela,spoof
7826.wav,Queen Elizabeth II,spoof
7828.wav,Alan Watts,spoof
7833.wav,Ronald Reagan,spoof
7834.wav,Alec Guinness,spoof
7835.wav,Ronald Reagan,spoof
7841.wav,Milton Friedman,spoof
7842.wav,Ronald Reagan,spoof
7845.wav,Ronald Reagan,spoof
7846.wav,Ronald Reagan,spoof
7848.wav,Queen Elizabeth II,spoof
7853.wav,Alec Guinness,spoof
7855.wav,Christopher Hitchens,spoof
7862.wav,Bernie Sanders,spoof
7863.wav,Christopher Hitchens,spoof
7870.wav,Alec Guinness,spoof
7871.wav,Mitch Hedberg,spoof
7875.wav,Jerry Seinfeld,spoof
7878.wav,Louis C.K.,spoof
7883.wav,The Notorious B.I.G.,spoof
7889.wav,Louis Farrakhan,spoof
7892.wav,FDR,spoof
7893.wav,Ayn Rand,spoof
7895.wav,Ayn Rand,spoof
7898.wav,Nelson Mandela,spoof
7899.wav,Ayn Rand,spoof
7900.wav,2Pac,spoof
7901.wav,Ayn Rand,spoof
7902.wav,Alan Watts,spoof
7904.wav,Alan Watts,spoof
7905.wav,Ayn Rand,spoof
7906.wav,Ayn Rand,spoof
7912.wav,Ronald Reagan,spoof
7914.wav,Ayn Rand,spoof
7916.wav,Dwight Eisenhower,spoof
7917.wav,Queen Elizabeth II,spoof
7921.wav,Bernie Sanders,spoof
7922.wav,FDR,spoof
7932.wav,Bill Burr,spoof
7940.wav,Orson Welles,spoof
7941.wav,FDR,spoof
7942.wav,George W. Bush,spoof
7947.wav,Ayn Rand,spoof
7951.wav,Bill Clinton,spoof
7952.wav,Bill Clinton,spoof
7953.wav,Winston Churchill,spoof
7954.wav,Milton Friedman,spoof
7955.wav,JFK,spoof
7957.wav,Milton Friedman,spoof
7958.wav,Martin Luther King,spoof
7961.wav,Alec Guinness,spoof
7965.wav,Norm MacDonald,spoof
7966.wav,Barack Obama,spoof
7972.wav,Alec Guinness,spoof
7973.wav,Alec Guinness,spoof
7974.wav,Ronald Reagan,spoof
7981.wav,Donald Trump,spoof
7983.wav,Bill Clinton,spoof
7988.wav,Bill Clinton,spoof
7989.wav,Ayn Rand,spoof
8000.wav,Bernie Sanders,spoof
8006.wav,Bernie Sanders,spoof
8007.wav,Bernie Sanders,spoof
8008.wav,Christopher Hitchens,spoof
8010.wav,Alec Guinness,spoof
8011.wav,Bernie Sanders,spoof
8012.wav,Alec Guinness,spoof
8013.wav,Ronald Reagan,spoof
8016.wav,Harry Truman,spoof
8019.wav,Alec Guinness,spoof
8021.wav,Bernie Sanders,spoof
8023.wav,Alec Guinness,spoof
8024.wav,Bernie Sanders,spoof
8025.wav,Alec Guinness,spoof
8035.wav,Mr. Rogers,spoof
8036.wav,Ronald Reagan,spoof
8038.wav,Harry Truman,spoof
8041.wav,Bill Clinton,spoof
8042.wav,Gilbert Gottfried,spoof
8047.wav,JFK,spoof
8055.wav,Alec Guinness,spoof
8056.wav,Alec Guinness,spoof
8059.wav,Bill Clinton,spoof
8060.wav,Bernie Sanders,spoof
8062.wav,Mark Zuckerberg,spoof
8064.wav,Bernie Sanders,spoof
8069.wav,Ronald Reagan,spoof
8083.wav,Alec Guinness,spoof
8085.wav,Ronald Reagan,spoof
8086.wav,Ayn Rand,spoof
8088.wav,Richard Nixon,spoof
8090.wav,Scarlett Johansson,spoof
8092.wav,Bill Clinton,spoof
8093.wav,FDR,spoof
8095.wav,Bill Clinton,spoof
8096.wav,Alec Guinness,spoof
8101.wav,Bill Clinton,spoof
8110.wav,Ronald Reagan,spoof
8115.wav,Richard Nixon,spoof
8117.wav,Bill Clinton,spoof
8118.wav,Queen Elizabeth II,spoof
8120.wav,Milton Friedman,spoof
8129.wav,The Notorious B.I.G.,spoof
8130.wav,2Pac,spoof
8132.wav,Alec Guinness,spoof
8136.wav,Malcolm X,spoof
8137.wav,Alec Guinness,spoof
8139.wav,FDR,spoof
8145.wav,George W. Bush,spoof
8150.wav,Bill Clinton,spoof
8151.wav,FDR,spoof
8152.wav,Alec Guinness,spoof
8153.wav,Nelson Mandela,spoof
8158.wav,Bill Burr,spoof
8162.wav,Winston Churchill,spoof
8164.wav,Bernie Sanders,spoof
8165.wav,Bill Clinton,spoof
8166.wav,Bernie Sanders,spoof
8170.wav,Alec Guinness,spoof
8175.wav,JFK,spoof
8177.wav,Bernie Sanders,spoof
8178.wav,Christopher Hitchens,spoof
8183.wav,Milton Friedman,spoof
8185.wav,The Notorious B.I.G.,spoof
8187.wav,Bill Clinton,spoof
8189.wav,Alec Guinness,spoof
8191.wav,Bernie Sanders,spoof
8193.wav,Alec Guinness,spoof
8194.wav,Ayn Rand,spoof
8195.wav,Alec Guinness,spoof
8196.wav,Bernie Sanders,spoof
8197.wav,Nelson Mandela,spoof
8200.wav,The Notorious B.I.G.,spoof
8202.wav,Queen Elizabeth II,spoof
8207.wav,Alec Guinness,spoof
8209.wav,Milton Friedman,spoof
8212.wav,Alec Guinness,spoof
8218.wav,Milton Friedman,spoof
8219.wav,Dwight Eisenhower,spoof
8222.wav,Ronald Reagan,spoof
8223.wav,Jerry Seinfeld,spoof
8227.wav,Nelson Mandela,spoof
8235.wav,Milton Friedman,spoof
8238.wav,Christopher Hitchens,spoof
8241.wav,Alec Guinness,spoof
8244.wav,Alec Guinness,spoof
8249.wav,Alec Guinness,spoof
8250.wav,Ronald Reagan,spoof
8254.wav,Christopher Hitchens,spoof
8258.wav,Alec Guinness,spoof
8263.wav,Ayn Rand,spoof
8264.wav,Alan Watts,spoof
8266.wav,Richard Nixon,spoof
8267.wav,John Cleese,spoof
8269.wav,Mark Zuckerberg,spoof
8271.wav,Alec Guinness,spoof
8275.wav,Scarlett Johansson,spoof
8277.wav,Mark Zuckerberg,spoof
8278.wav,Alec Guinness,spoof
8281.wav,The Notorious B.I.G.,spoof
8283.wav,Barack Obama,spoof
8284.wav,Queen Elizabeth II,spoof
8285.wav,The Notorious B.I.G.,spoof
8288.wav,Ronald Reagan,spoof
8289.wav,The Notorious B.I.G.,spoof
8293.wav,JFK,spoof
8294.wav,Winston Churchill,spoof
8295.wav,Norm MacDonald,spoof
8296.wav,Ayn Rand,spoof
8301.wav,Ronald Reagan,spoof
8305.wav,The Notorious B.I.G.,spoof
8308.wav,Alec Guinness,spoof
8311.wav,Ayn Rand,spoof
8312.wav,Mark Zuckerberg,spoof
8314.wav,Malcolm X,spoof
8315.wav,Ayn Rand,spoof
8320.wav,Bill Clinton,spoof
8323.wav,George Carlin,spoof
8326.wav,The Notorious B.I.G.,spoof
8329.wav,George W. Bush,spoof
8331.wav,Bernie Sanders,spoof
8336.wav,Alec Guinness,spoof
8341.wav,Ronald Reagan,spoof
8345.wav,Winston Churchill,spoof
8346.wav,Christopher Hitchens,spoof
8348.wav,Bernie Sanders,spoof
8352.wav,Gilbert Gottfried,spoof
8353.wav,Ayn Rand,spoof
8354.wav,Alec Guinness,spoof
8359.wav,Alan Watts,spoof
8366.wav,Alan Watts,spoof
8367.wav,Bernie Sanders,spoof
8369.wav,Ronald Reagan,spoof
8373.wav,Alec Guinness,spoof
8374.wav,Arnold Schwarzenegger,spoof
8377.wav,Alec Guinness,spoof
8378.wav,Nelson Mandela,spoof
8383.wav,Alec Guinness,spoof
8384.wav,Ayn Rand,spoof
8386.wav,Louis Farrakhan,spoof
8387.wav,FDR,spoof
8388.wav,Alec Guinness,spoof
8389.wav,Martin Luther King,spoof
8394.wav,Ronald Reagan,spoof
8395.wav,Bernie Sanders,spoof
8399.wav,Bernie Sanders,spoof
8401.wav,Alec Guinness,spoof
8402.wav,Donald Trump,spoof
8404.wav,Ronald Reagan,spoof
8405.wav,George W. Bush,spoof
8407.wav,Ayn Rand,spoof
8411.wav,Ronald Reagan,spoof
8414.wav,The Notorious B.I.G.,spoof
8416.wav,Ronald Reagan,spoof
8417.wav,Winston Churchill,spoof
8418.wav,Alec Guinness,spoof
8419.wav,Nelson Mandela,spoof
8424.wav,Alec Guinness,spoof
8426.wav,Christopher Hitchens,spoof
8427.wav,Bernie Sanders,spoof
8429.wav,2Pac,spoof
8430.wav,Robert Kardashian,spoof
8432.wav,JFK,spoof
8439.wav,Alec Guinness,spoof
8444.wav,Boris Johnson,spoof
8446.wav,Bernie Sanders,spoof
8447.wav,Nelson Mandela,spoof
8450.wav,Nelson Mandela,spoof
8455.wav,Alec Guinness,spoof
8456.wav,Christopher Hitchens,spoof
8459.wav,Bill Clinton,spoof
8460.wav,Nelson Mandela,spoof
8462.wav,Frank Sinatra,spoof
8464.wav,Ayn Rand,spoof
8465.wav,Bernie Sanders,spoof
8467.wav,Nelson Mandela,spoof
8469.wav,Milton Friedman,spoof
8472.wav,Martin Luther King,spoof
8478.wav,Milton Friedman,spoof
8479.wav,JFK,spoof
8483.wav,Ronald Reagan,spoof
8487.wav,Mark Zuckerberg,spoof
8488.wav,Alec Guinness,spoof
8489.wav,Ayn Rand,spoof
8491.wav,Alan Watts,spoof
8496.wav,Alec Guinness,spoof
8497.wav,Nelson Mandela,spoof
8499.wav,Milton Friedman,spoof
8502.wav,Winston Churchill,spoof
8505.wav,Alec Guinness,spoof
8508.wav,Christopher Hitchens,spoof
8509.wav,Alec Guinness,spoof
8512.wav,Martin Luther King,spoof
8513.wav,Norm MacDonald,spoof
8516.wav,Adam Driver,spoof
8518.wav,Louis C.K.,spoof
8524.wav,Scarlett Johansson,spoof
8525.wav,Winston Churchill,spoof
8529.wav,Ayn Rand,spoof
8531.wav,William F. Buckley,spoof
8536.wav,Ayn Rand,spoof
8537.wav,Nelson Mandela,spoof
8540.wav,Ayn Rand,spoof
8544.wav,Bill Clinton,spoof
8545.wav,Bernie Sanders,spoof
8547.wav,Bernie Sanders,spoof
8550.wav,Bernie Sanders,spoof
8551.wav,Arnold Schwarzenegger,spoof
8553.wav,Nelson Mandela,spoof
8555.wav,Alec Guinness,spoof
8556.wav,Ronald Reagan,spoof
8566.wav,Bernie Sanders,spoof
8567.wav,The Notorious B.I.G.,spoof
8574.wav,Ayn Rand,spoof
8578.wav,Ayn Rand,spoof
8580.wav,Ronald Reagan,spoof
8581.wav,Alec Guinness,spoof
8582.wav,George Carlin,spoof
8585.wav,Bernie Sanders,spoof
8588.wav,Ayn Rand,spoof
8590.wav,Ronald Reagan,spoof
8594.wav,Scarlett Johansson,spoof
8595.wav,FDR,spoof
8599.wav,FDR,spoof
8600.wav,Alan Watts,spoof
8601.wav,Alan Watts,spoof
8602.wav,Alec Guinness,spoof
8605.wav,The Notorious B.I.G.,spoof
8606.wav,Ronald Reagan,spoof
8607.wav,Alec Guinness,spoof
8608.wav,Alec Guinness,spoof
8610.wav,Donald Trump,spoof
8611.wav,Robert Kardashian,spoof
8621.wav,Ayn Rand,spoof
8622.wav,Ronald Reagan,spoof
8626.wav,2Pac,spoof
8627.wav,FDR,spoof
8631.wav,Ayn Rand,spoof
8634.wav,Queen Elizabeth II,spoof
8635.wav,JFK,spoof
8638.wav,Arnold Schwarzenegger,spoof
8639.wav,Richard Nixon,spoof
8640.wav,Ronald Reagan,spoof
8641.wav,Barack Obama,spoof
8642.wav,Bill Clinton,spoof
8645.wav,Alec Guinness,spoof
8648.wav,Winston Churchill,spoof
8649.wav,Winston Churchill,spoof
8650.wav,Alec Guinness,spoof
8652.wav,Bernie Sanders,spoof
8654.wav,Christopher Hitchens,spoof
8655.wav,Milton Friedman,spoof
8657.wav,Queen Elizabeth II,spoof
8658.wav,Ayn Rand,spoof
8659.wav,Bernie Sanders,spoof
8663.wav,JFK,spoof
8668.wav,Barack Obama,spoof
8669.wav,Ayn Rand,spoof
8672.wav,JFK,spoof
8673.wav,Mark Zuckerberg,spoof
8678.wav,Alec Guinness,spoof
8680.wav,Bernie Sanders,spoof
8684.wav,Ronald Reagan,spoof
8686.wav,The Notorious B.I.G.,spoof
8690.wav,Ayn Rand,spoof
8692.wav,Queen Elizabeth II,spoof
8694.wav,Winston Churchill,spoof
8695.wav,Milton Friedman,spoof
8696.wav,Christopher Hitchens,spoof
8697.wav,Ayn Rand,spoof
8699.wav,Queen Elizabeth II,spoof
8701.wav,Orson Welles,spoof
8705.wav,Adam Driver,spoof
8707.wav,Mark Zuckerberg,spoof
8709.wav,Richard Nixon,spoof
8710.wav,Ronald Reagan,spoof
8711.wav,Ronald Reagan,spoof
8714.wav,2Pac,spoof
8718.wav,Alec Guinness,spoof
8720.wav,Ronald Reagan,spoof
8721.wav,The Notorious B.I.G.,spoof
8726.wav,Bernie Sanders,spoof
8729.wav,Bernie Sanders,spoof
8731.wav,The Notorious B.I.G.,spoof
8733.wav,Ayn Rand,spoof
8734.wav,Ronald Reagan,spoof
8736.wav,JFK,spoof
8740.wav,Alec Guinness,spoof
8741.wav,Nelson Mandela,spoof
8744.wav,Scarlett Johansson,spoof
8747.wav,Ayn Rand,spoof
8749.wav,Nelson Mandela,spoof
8751.wav,Alan Watts,spoof
8752.wav,Donald Trump,spoof
8754.wav,Ronald Reagan,spoof
8758.wav,Alec Guinness,spoof
8759.wav,Alexandria Ocasio-Cortez,spoof
8763.wav,Barack Obama,spoof
8765.wav,The Notorious B.I.G.,spoof
8766.wav,FDR,spoof
8767.wav,Orson Welles,spoof
8770.wav,Bernie Sanders,spoof
8777.wav,Alec Guinness,spoof
8778.wav,Alec Guinness,spoof
8779.wav,Barack Obama,spoof
8780.wav,Bernie Sanders,spoof
8781.wav,Bill Clinton,spoof
8782.wav,Milton Friedman,spoof
8783.wav,Bill Clinton,spoof
8785.wav,Christopher Hitchens,spoof
8786.wav,Nick Offerman,spoof
8787.wav,Christopher Hitchens,spoof
8791.wav,Alec Guinness,spoof
8794.wav,Orson Welles,spoof
8796.wav,Alexandria Ocasio-Cortez,spoof
8797.wav,Alec Guinness,spoof
8798.wav,Alec Guinness,spoof
8799.wav,Richard Nixon,spoof
8802.wav,Barack Obama,spoof
8803.wav,Alec Guinness,spoof
8804.wav,Bernie Sanders,spoof
8809.wav,Ronald Reagan,spoof
8810.wav,Alec Guinness,spoof
8815.wav,Ronald Reagan,spoof
8816.wav,Bill Clinton,spoof
8817.wav,Winston Churchill,spoof
8820.wav,Ayn Rand,spoof
8821.wav,Winston Churchill,spoof
8822.wav,Alec Guinness,spoof
8830.wav,Richard Nixon,spoof
8832.wav,Ayn Rand,spoof
8833.wav,Alec Guinness,spoof
8834.wav,Bernie Sanders,spoof
8835.wav,Bernie Sanders,spoof
8837.wav,John Cleese,spoof
8838.wav,Alec Guinness,spoof
8839.wav,George W. Bush,spoof
8842.wav,Alec Guinness,spoof
8843.wav,Barack Obama,spoof
8844.wav,Bernie Sanders,spoof
8851.wav,Bill Clinton,spoof
8853.wav,Alec Guinness,spoof
8856.wav,Alec Guinness,spoof
8857.wav,The Notorious B.I.G.,spoof
8859.wav,Mr. Rogers,spoof
8868.wav,Queen Elizabeth II,spoof
8870.wav,Alec Guinness,spoof
8874.wav,Mark Zuckerberg,spoof
8875.wav,Ronald Reagan,spoof
8876.wav,Ronald Reagan,spoof
8877.wav,Winston Churchill,spoof
8886.wav,Bill Clinton,spoof
8890.wav,Queen Elizabeth II,spoof
8892.wav,Alec Guinness,spoof
8894.wav,Bernie Sanders,spoof
8896.wav,Orson Welles,spoof
8901.wav,Milton Friedman,spoof
8902.wav,Louis Farrakhan,spoof
8903.wav,Bill Clinton,spoof
8906.wav,Christopher Hitchens,spoof
8911.wav,Ronald Reagan,spoof
8912.wav,Alec Guinness,spoof
8915.wav,Winston Churchill,spoof
8917.wav,Bernie Sanders,spoof
8918.wav,Queen Elizabeth II,spoof
8919.wav,The Notorious B.I.G.,spoof
8924.wav,JFK,spoof
8925.wav,Alec Guinness,spoof
8928.wav,Ayn Rand,spoof
8935.wav,Alec Guinness,spoof
8937.wav,Alec Guinness,spoof
8939.wav,Ayn Rand,spoof
8941.wav,Ayn Rand,spoof
8943.wav,Bernie Sanders,spoof
8947.wav,Queen Elizabeth II,spoof
8949.wav,Alec Guinness,spoof
8960.wav,Bernie Sanders,spoof
8962.wav,Winston Churchill,spoof
8966.wav,Alec Guinness,spoof
8967.wav,The Notorious B.I.G.,spoof
8969.wav,FDR,spoof
8970.wav,Lyndon Johnson,spoof
8974.wav,Martin Luther King,spoof
8975.wav,The Notorious B.I.G.,spoof
8986.wav,Martin Luther King,spoof
8989.wav,Dwight Eisenhower,spoof
8991.wav,Christopher Hitchens,spoof
8993.wav,Milton Friedman,spoof
8996.wav,Ronald Reagan,spoof
9000.wav,Alec Guinness,spoof
9003.wav,Orson Welles,spoof
9004.wav,Alec Guinness,spoof
9007.wav,Bill Clinton,spoof
9011.wav,Martin Luther King,spoof
9012.wav,Alec Guinness,spoof
9013.wav,Bernie Sanders,spoof
9016.wav,Louis C.K.,spoof
9017.wav,Alec Guinness,spoof
9018.wav,Nelson Mandela,spoof
9020.wav,Ayn Rand,spoof
9024.wav,Alan Watts,spoof
9025.wav,Bill Clinton,spoof
9031.wav,George W. Bush,spoof
9034.wav,The Notorious B.I.G.,spoof
9036.wav,Ronald Reagan,spoof
9040.wav,Ronald Reagan,spoof
9049.wav,Bernie Sanders,spoof
9050.wav,Bill Burr,spoof
9051.wav,Bob Ross,spoof
9052.wav,The Notorious B.I.G.,spoof
9053.wav,Ronald Reagan,spoof
9058.wav,Martin Luther King,spoof
9059.wav,Frank Sinatra,spoof
9061.wav,Ayn Rand,spoof
9070.wav,Ronald Reagan,spoof
9071.wav,Alec Guinness,spoof
9077.wav,Donald Trump,spoof
9079.wav,Harry Truman,spoof
9082.wav,Bill Clinton,spoof
9084.wav,Gilbert Gottfried,spoof
9085.wav,Ronald Reagan,spoof
9086.wav,Bernie Sanders,spoof
9088.wav,Bernie Sanders,spoof
9090.wav,Adam Driver,spoof
9096.wav,Bernie Sanders,spoof
9105.wav,Christopher Hitchens,spoof
9108.wav,Ayn Rand,spoof
9111.wav,Bernie Sanders,spoof
9112.wav,Milton Friedman,spoof
9119.wav,Ayn Rand,spoof
9121.wav,Ronald Reagan,spoof
9124.wav,George W. Bush,spoof
9129.wav,Bill Clinton,spoof
9130.wav,Alan Watts,spoof
9131.wav,William F. Buckley,spoof
9134.wav,Alec Guinness,spoof
9142.wav,Ayn Rand,spoof
9147.wav,Bill Clinton,spoof
9149.wav,Alan Watts,spoof
9150.wav,Ayn Rand,spoof
9151.wav,Barack Obama,spoof
9153.wav,Milton Friedman,spoof
9154.wav,Bob Ross,spoof
9158.wav,The Notorious B.I.G.,spoof
9159.wav,Bernie Sanders,spoof
9160.wav,Alec Guinness,spoof
9162.wav,George Carlin,spoof
9163.wav,Ayn Rand,spoof
9164.wav,Bernie Sanders,spoof
9166.wav,Bernie Sanders,spoof
9168.wav,Bill Clinton,spoof
9170.wav,Bernie Sanders,spoof
9171.wav,Ronald Reagan,spoof
9172.wav,Ronald Reagan,spoof
9173.wav,The Notorious B.I.G.,spoof
9174.wav,Nelson Mandela,spoof
9177.wav,Ayn Rand,spoof
9178.wav,Queen Elizabeth II,spoof
9180.wav,George W. Bush,spoof
9181.wav,Alec Guinness,spoof
9191.wav,Alec Guinness,spoof
9194.wav,Bob Ross,spoof
9197.wav,Winston Churchill,spoof
9205.wav,Christopher Hitchens,spoof
9207.wav,Louis Farrakhan,spoof
9208.wav,Donald Trump,spoof
9210.wav,Alec Guinness,spoof
9213.wav,Mark Zuckerberg,spoof
9218.wav,Ayn Rand,spoof
9219.wav,Bill Clinton,spoof
9221.wav,Martin Luther King,spoof
9222.wav,Nelson Mandela,spoof
9229.wav,Ayn Rand,spoof
9230.wav,Queen Elizabeth II,spoof
9237.wav,Bernie Sanders,spoof
9241.wav,2Pac,spoof
9242.wav,Alec Guinness,spoof
9249.wav,Orson Welles,spoof
9253.wav,Malcolm X,spoof
9254.wav,Alexandria Ocasio-Cortez,spoof
9257.wav,Alec Guinness,spoof
9258.wav,Mark Zuckerberg,spoof
9262.wav,Louis Farrakhan,spoof
9264.wav,Ayn Rand,spoof
9267.wav,Bernie Sanders,spoof
9268.wav,Kanye West,spoof
9270.wav,Milton Friedman,spoof
9272.wav,Bernie Sanders,spoof
9277.wav,Martin Luther King,spoof
9278.wav,Mr. Rogers,spoof
9280.wav,Alan Watts,spoof
9285.wav,Christopher Hitchens,spoof
9288.wav,Alec Guinness,spoof
9290.wav,The Notorious B.I.G.,spoof
9291.wav,Orson Welles,spoof
9299.wav,Ronald Reagan,spoof
9304.wav,Alec Guinness,spoof
9305.wav,Bernie Sanders,spoof
9306.wav,Louis Farrakhan,spoof
9309.wav,Alec Guinness,spoof
9310.wav,Nelson Mandela,spoof
9311.wav,Ayn Rand,spoof
9312.wav,Alec Guinness,spoof
9315.wav,Mark Zuckerberg,spoof
9316.wav,Bernie Sanders,spoof
9318.wav,The Notorious B.I.G.,spoof
9321.wav,Christopher Hitchens,spoof
9324.wav,Donald Trump,spoof
9325.wav,Ayn Rand,spoof
9327.wav,Alec Guinness,spoof
9328.wav,Ronald Reagan,spoof
9329.wav,Alec Guinness,spoof
9334.wav,Queen Elizabeth II,spoof
9339.wav,Alan Watts,spoof
9340.wav,Adam Driver,spoof
9343.wav,Alec Guinness,spoof
9345.wav,Alec Guinness,spoof
9354.wav,Ayn Rand,spoof
9355.wav,Alan Watts,spoof
9357.wav,Ronald Reagan,spoof
9358.wav,JFK,spoof
9363.wav,Kamala Harris,spoof
9365.wav,2Pac,spoof
9366.wav,Alec Guinness,spoof
9369.wav,Winston Churchill,spoof
9370.wav,John Cleese,spoof
9371.wav,JFK,spoof
9373.wav,Ayn Rand,spoof
9377.wav,The Notorious B.I.G.,spoof
9380.wav,Kanye West,spoof
9386.wav,William F. Buckley,spoof
9389.wav,Alec Guinness,spoof
9390.wav,Bill Clinton,spoof
9393.wav,Alec Guinness,spoof
9395.wav,Christopher Hitchens,spoof
9398.wav,Bernie Sanders,spoof
9399.wav,Gilbert Gottfried,spoof
9400.wav,Bernie Sanders,spoof
9405.wav,Bernie Sanders,spoof
9408.wav,Christopher Hitchens,spoof
9409.wav,Alec Guinness,spoof
9410.wav,George Carlin,spoof
9411.wav,Queen Elizabeth II,spoof
9419.wav,Dwight Eisenhower,spoof
9420.wav,Bernie Sanders,spoof
